(803.1795512960355, -665.9359831978552),
(803.3788797865855, -666.0884159603156),
(803.3788797865855, -666.0884159603156),
(803.776104438022, -666.3920451245907),
(804.1732893876894, -666.6957269363794),
(804.5704743373567, -666.9994087481681),
(804.967659287024, -667.3030905599568),
(805.3648367440916, -667.6067823050712),
(805.7620142011591, -667.9104740501856),
(806.1591916582266, -668.2141657953),
(806.5563678029562, -668.5178592774432),
(806.9535439476857, -668.8215527595864),
(807.3504665348738, -669.1255504402171),
(807.7473891220619, -669.4295481208478),
(808.14431170925, -669.7335458014785),
(808.5412342964381, -670.0375434821092),
(808.9381568836262, -670.3415411627399),
(809.3350794708143, -670.6455388433706),
(809.7306898457289, -670.9512677490795),
(810.1263002206434, -671.2569966547885),
(810.521910595558, -671.5627255604975),
(810.9175209704725, -671.8684544662065),
(811.3131313453871, -672.1741833719154),
(811.7087193299718, -672.4799416233018),
(812.1043073145565, -672.7856998746881),
(812.4998952991413, -673.0914581260745),
(812.895483283726, -673.3972163774608),
(813.2910712683107, -673.7029746288472),
(813.686659027674, -674.0087331753124),
(814.0822467870372, -674.3144917217776),
(814.4778345464005, -674.6202502682428),
(814.8734223057637, -674.926008814708),
(815.2690100103512, -675.2317674329466),
(815.6645977149386, -675.5375260511853),
(816.0601854195261, -675.843284669424),
(816.4557731167799, -676.1490432971761),
(816.8513608140338, -676.4548019249283),
(817.2469485112877, -676.7605605526805),
(817.6425362085415, -677.0663191804327),
(818.038123905271, -677.3720778088655),
(818.4337116020006, -677.6778364372982),
(818.8292992987301, -677.9835950657309),
(819.2248869954597, -678.2893536941637),
(819.6204747333677, -678.5951122693117),
(820.0160624712757, -678.9008708444597),
(820.4116502091838, -679.2066294196078),
(820.8072379505776, -679.5123879902452),
(821.2028256919714, -679.8181465608826),
(821.5984134333652, -680.12390513152),
(821.9940013251824, -680.4296635075181),
(822.3895892169995, -680.7354218835161),
(822.7851771088167, -681.0411802595141),
(823.1807650006339, -681.3469386355122),
(823.3795480158296, -681.5005822964013),
(823.3795480158296, -681.5005822964013),
(823.7745074054623, -681.8071666222031),
(824.1694667950949, -682.113750948005),
(824.5644261847275, -682.4203352738068),
(824.9593855743601, -682.7269195996087),
(825.3543449639927, -683.0335039254105),
(825.7492916106614, -683.3401051567946),
(826.1442382573301, -683.6467063881787),
(826.5391849039988, -683.9533076195628),
(826.9341315506675, -684.2599088509469),
(827.3290781973362, -684.566510082331),
(827.7240248440049, -684.8731113137151),
(828.1189703437824, -685.1797140670151),
(828.5139158435599, -685.4863168203151),
(828.9088613433373, -685.7929195736151),
(829.3038068431148, -686.0995223269151),
(829.6987523428922, -686.4061250802151),
(830.0936978426697, -686.7127278335151),
(830.4886432214491, -687.0193307466586),
(830.8835886002286, -687.3259336598021),
(831.278533979008, -687.6325365729456),
(831.6734793577874, -687.9391394860891),
(832.0684247365668, -688.2457423992325),
(832.4633701153463, -688.552345312376),
(832.8583155023149, -688.8589482152892),
(833.2532608892835, -689.1655511182023),
(833.6482062762522, -689.4721540211154),
(834.0431516632208, -689.7787569240286),
(834.4380970501894, -690.0853598269417),
(834.833042437158, -690.3919627298549),
(835.2279877489418, -690.6985657296609),
(835.6229330607256, -691.005168729467),
(836.0178783725094, -691.311771729273),
(836.4128236842931, -691.618374729079),
(836.8077689960769, -691.9249777288851),
(837.2027143078607, -692.2315807286911),
(837.5957859777991, -692.5405820871637),
(837.9888576477375, -692.8495834456362),
(838.3819293176759, -693.1585848041087),
(838.7750009876144, -693.4675861625813),
(839.1680726575528, -693.7765875210538),
(839.1950996828382, -693.7978339963593),
(839.1950996828382, -693.7978339963593),
(839.5790520220876, -694.1179465985897),
(839.963004361337, -694.4380592008201),
(840.3469567005864, -694.7581718030506),
(840.7309090398358, -695.078284405281),
(841.1148615032001, -695.3983968586657),
(841.4988139665645, -695.7185093120504),
(841.8827664299289, -696.0386217654351),
(842.2667188932933, -696.3587342188198),
(842.6506713614945, -696.6788466664045),
(843.0346238296956, -696.9989591139893),
(843.4185762978968, -697.319071561574),
(843.802528766098, -697.6391840091587),
(844.1924453254977, -697.9518904237161),
(844.5823618848974, -698.2645968382735),
(844.9722784442971, -698.5773032528309),
(845.3621950036968, -698.8900096673883),
(845.7521115630965, -699.2027160819457),
(846.1420281224962, -699.5154224965031),
(846.53246374058, -699.8274691450504),
(846.9228993586639, -700.1395157935976),
(847.3133349767478, -700.4515624421449),
(847.7037705948317, -700.7636090906922),
(848.0942062129155, -701.0756557392394),
(848.4846418309994, -701.3877023877867),
(848.8542282529268, -701.7243913615223),
(849.2238146748541, -702.0610803352579),
(849.5934010967815, -702.3977693089935),
(849.9629875187088, -702.7344582827291),
(850.3298329273217, -703.074071204293),
(850.6966783359346, -703.4136841258569),
(851.0635237445475, -703.7532970474208),
(851.4303691531604, -704.0929099689847),
(851.7655163076944, -704.4636372760514),
(852.1006634622283, -704.834364583118),
(852.4358106167623, -705.2050918901847),
(852.7659103374132, -705.580150369304),
(853.096010058064, -705.9552088484232),
(853.4261097787149, -706.3302673275425),
(853.7562094993658, -706.7053258066618),
(854.022173627288, -707.128657959957),
(854.2881377552102, -707.5519901132521),
(854.5541018831324, -707.9753222665473),
(854.8200660110546, -708.3986544198425),
(855.0860301389768, -708.8219865731377),
(855.3103017895562, -709.2688395873829),
(855.5345734401357, -709.7156926016281),
(855.7588450907151, -710.1625456158733),
(855.9831167412946, -710.6093986301186),
(856.2020324462853, -711.0589029386007),
(856.4209481512761, -711.5084072470828),
(856.6398638562669, -711.9579115555649),
(856.8587795612576, -712.407415864047),
(856.8166911859782, -712.9055918471227),
(856.7746028106989, -713.4037678301983),
(856.7325144354195, -713.9019438132739),
(856.6904260601401, -714.4001197963495),
(856.6289252707289, -714.8962719943389),
(856.5674244813177, -715.3924241923283),
(856.5059236919066, -715.8885763903178),
(856.4444229024954, -716.3847285883072),
(856.3829221130842, -716.8808807862966),
(856.3182006319549, -717.3766229191494),
(856.2534791508257, -717.8723650520022),
(856.1887576696964, -718.368107184855),
(856.1240361885672, -718.8638493177078),
(855.8931068529411, -719.3073173766329),
(855.662177517315, -719.750785435558),
(855.4312481816888, -720.1942534944831),
(855.2003188460627, -720.6377215534081),
(854.9512993287971, -721.0712931078267),
(854.7022798115314, -721.5048646622453),
(854.4532602942658, -721.9384362166638),
(854.2042407770001, -722.3720077710824),
(853.9552212597345, -722.805579325501),
(853.6412780244, -723.1947288694138),
(853.3273347890655, -723.5838784133266),
(853.013391553731, -723.9730279572394),
(852.6994483183965, -724.3621775011522),
(852.3855050830621, -724.7513270450651),
(852.0679706897268, -725.1375509692718),
(851.7504362963916, -725.5237748934786),
(851.4329019030564, -725.9099988176854),
(851.1153675097212, -726.2962227418922),
(850.797833116386, -726.6824466660989),
(850.4802987230507, -727.0686705903057),
(850.162265937974, -727.4544840832309),
(849.8442331528972, -727.8402975761561),
(849.5262003678205, -728.2261110690813),
(849.2081675827437, -728.6119245620065),
(848.890134797667, -728.9977380549317),
(848.5720849243387, -729.3835374562757),
(848.2540350510104, -729.7693368576197),
(847.9359851776821, -730.1551362589637),
(847.6179353043539, -730.5409356603077),
(847.2998854310256, -730.9267350616517),
(846.9818355576973, -731.3125344629957),
(846.9646401486825, -731.3333927593194),
(846.9646401486825, -731.3333927593194),
(846.6421646483653, -731.7154684004863),
(846.3196891480482, -732.0975440416532),
(845.997213647731, -732.4796196828202),
(845.6747381474138, -732.8616953239871),
(845.3522626470966, -733.243770965154),
(845.0297783648928, -733.6258375137081),
(844.7072940826889, -734.0079040622622),
(844.3848098004851, -734.3899706108164),
(844.0623234369016, -734.7720349980739),
(843.7398370733181, -735.1540993853314),
(843.4173507097346, -735.5361637725889),
(843.094518918118, -735.9179329410939),
(842.7716871265013, -736.2997021095989),
(842.4488553348847, -736.6814712781039),
(842.126023543268, -737.0632404466089),
(841.8031917516514, -737.4450096151139),
(841.4803599600348, -737.8267787836189),
(841.1574439928412, -738.2084857829614),
(840.8345280256476, -738.5901927823038),
(840.511612058454, -738.9718997816462),
(840.1886960912605, -739.3536067809887),
(839.8655207996622, -739.7350490975597),
(839.542345508064, -740.1164914141307),
(839.2191702164658, -740.4979337307017),
(838.8959527137772, -740.8793309008294),
(838.5727352110886, -741.260728070957),
(838.2495177083999, -741.6421252410847),
(837.9262930166942, -742.0235357453961),
(837.6030683249885, -742.4049462497075),
(837.2798436332828, -742.7863567540188),
(836.9566189415771, -743.1677672583302),
(836.6333942498713, -743.5491777626415),
(836.3101253050769, -743.9305517472575),
(835.9868897922732, -744.3119413030395),
(835.6636542794696, -744.6933308588215),
(835.340418766666, -745.0747204146035),
(835.0745422381442, -745.388431399595),
(835.0745422381442, -745.388431399595),
(834.7518867834141, -745.7701710487535),
(834.429231328684, -746.151910697912),
(834.1065712283722, -746.5338131521632),
(833.7839111280605, -746.9157156064146),
(833.4612510277487, -747.2976180606659),
(833.1385970007195, -747.6795461927659),
(832.8159429736903, -748.0614743248659),
(832.4932889466611, -748.4434024569659),
(832.170704985328, -748.8253484691452),
(831.848121023995, -749.2072944813244),
(831.5255370626619, -749.5892404935037),
(831.2029531013288, -749.9711865056829),
(830.8803691399958, -750.3531325178622),
(830.5577851786627, -750.7350785300414),
(830.2352052573707, -751.1170284043931),
(829.9126154325546, -751.4990065430683),
(829.5900256077385, -751.8809846817435),
(829.2674357829225, -752.2629628204187),
(828.9448447744844, -752.6449454844468),
(828.6222537660464, -753.0269281484749),
(828.2996627576083, -753.408910812503),
(827.9772024859951, -753.7909191723021),
(827.6547422143819, -754.1729275321012),
(827.3322819427688, -754.5549358919003),
(827.0098492858356, -754.9369456192541),
(826.6874166289024, -755.3189553466078),
(826.3649839719692, -755.7009650739616),
(826.0428425112669, -756.0832501901643),
(825.7207010505647, -756.4655353063671),
(825.3985595898624, -756.8478204225698),
(825.07647405228, -757.2301579438466),
(824.7543885146976, -757.6124954651234),
(824.4323029771151, -757.9948329864002),
(824.1102065916023, -758.377206114363),
(823.7881102060894, -758.7595792423259),
(823.4660138205766, -759.1419523702888),
(823.1439160668866, -759.5243314791644),
(822.8218183131967, -759.90671058804),
(822.4997205595067, -760.2890896969157),
(822.177773843988, -760.6714897872257),
(821.8558271284693, -761.0538898775358),
(821.5338804129506, -761.4362899678458),
(821.2119336974318, -761.8186900581559),
(820.8899869819131, -762.2010901484659),
(820.5680402663944, -762.583490238776),
(820.2460591073811, -762.9659526404395),
(819.9240779483679, -763.3484150421029),
(819.6020967893546, -763.7308774437664),
(819.2801156303414, -764.1133398454299),
(818.9581344713281, -764.4958022470934),
(818.6358744151452, -764.8779996237773),
(818.3136143589622, -765.2601970004613),
(817.9913543027793, -765.6423943771453),
(817.6690942465964, -766.0245917538292),
(817.3468341904135, -766.4067891305132),
(817.0245741342305, -766.7889865071971),
(816.7022940573473, -767.1711646148491),
(816.3800139804641, -767.553342722501),
(816.0577339035809, -767.935520830153),
(815.7354538266977, -768.317698937805),
(815.4131737498145, -768.6998770454569),
(815.090893199493, -769.0820546970562),
(814.7686126491716, -769.4642323486554),
(814.4463320988501, -769.8464100002547),
(814.1240515485287, -770.2285876518539),
(813.8017709982072, -770.6107653034531),
(813.8017709982072, -770.6107653034531),
(813.4794904478857, -770.9929429550524),
(813.1572098315056, -771.3751205430007),
(812.8349292151255, -771.7572981309489),
(812.5126485987454, -772.1394757188972),
(812.1903679823653, -772.5216533068455),
(811.8680873659852, -772.9038308947937),
(811.545806749605, -773.286008482742),
(811.223526126364, -773.6681860640952),
(810.901245503123, -774.0503636454483),
(810.578964879882, -774.4325412268015),
(810.256684256641, -774.8147188081547),
(809.9344036334, -775.1968963895079),
(809.612123010159, -775.579073970861),
(809.2898423864349, -775.961251551758),
(808.9675617627107, -776.3434291326549),
(808.6452811389865, -776.7256067135519),
(808.3230005152624, -777.1077842944488),
(808.0007198915382, -777.4899618753458),
(807.6784392679847, -777.8721394563861),
(807.3561586444312, -778.2543170374264),
(807.0338780208776, -778.6364946184667),
(806.7115973973241, -779.018672199507),
(806.3893167737706, -779.4008497805473),
(806.0670361502171, -779.7830273615876),
(805.7447555263999, -780.1652049424054),
(805.4224749025827, -780.5473825232231),
(805.1001942787656, -780.9295601040408),
(804.7779136549484, -781.3117376848585),
(804.4556330311312, -781.6939152656762),
(804.1333524073141, -782.0760928464939),
(803.8110717839328, -782.4582704276794),
(803.4887911605515, -782.8404480088649),
(803.1665105371702, -783.2226255900504),
(802.8442299137889, -783.6048031712359),
(802.5219492904076, -783.9869807524213),
(802.1996686670263, -784.3691583336068),
(801.8773880435535, -784.7513359147151),
(801.5551074200807, -785.1335134958234),
(801.5551074200807, -785.1335134958234),
(801.2328267966079, -785.5156910769317),
(800.9105461731351, -785.89786865804),
(800.5882655496623, -786.2800462391483),
(800.2667222419616, -786.6628411283931),
(799.9451789342609, -787.0456360176379),
(799.6236356265601, -787.4284309068827),
(799.3020923188594, -787.8112257961275),
(798.9805490111587, -788.1940206853723),
(798.659005703458, -788.5768155746171),
(798.3375475943328, -788.9596816366382),
(798.0160894852077, -789.3425476986592),
(797.6946313760825, -789.7254137606803),
(797.3731732669573, -790.1082798227014),
(797.0517151578322, -790.4911458847225),
(796.730257048707, -790.8740119467436),
(796.4088067781252, -791.2568845552396),
(796.0873565075433, -791.6397571637356),
(795.7659062369614, -792.0226297722315),
(795.4444559663796, -792.4055023807275),
(795.1230056957977, -792.7883749892235),
(794.8015554252158, -793.1712475977195),
(794.4801056819091, -793.554120646567),
(794.1586559386024, -793.9369936954145),
(793.8372061952956, -794.319866744262),
(793.5157564519889, -794.7027397931095),
(793.1943067086821, -795.085612841957),
(792.8728569653754, -795.4684858908045),
(792.5514072440402, -795.8513589580024),
(792.229957522705, -796.2342320252003),
(791.9085078013699, -796.6171050923982),
(791.5870580800347, -796.9999781595961),
(791.2656083586995, -797.3828512267941),
(790.9441586374661, -797.7657242940764),
(790.6227089162327, -798.1485973613588),
(790.3012591949993, -798.5314704286412),
(789.9798094737658, -798.9143434959236),
(789.6583597525324, -799.297216563206),
(789.336910031299, -799.6800896304884),
(789.0154603103355, -800.0629626979972),
(788.6940105893719, -800.4458357655061),
(788.3725608684084, -800.828708833015),
(788.0511111474449, -801.2115819005238),
(787.7296614264814, -801.5944549680327),
(787.4082117055178, -801.9773280355415),
(787.0867619842459, -802.3602011027912),
(786.7653122629739, -802.7430741700408),
(786.443862541702, -803.1259472372905),
(786.12241282043, -803.5088203045401),
(785.800963099158, -803.8916933717898),
(785.4795133778861, -804.2745664390394),
(785.1847497195913, -804.6783599942358),
(784.8899860612966, -805.0821535494323),
(784.5952224030018, -805.4859471046287),
(784.300458744707, -805.8897406598252),
(784.0056950864123, -806.2935342150216),
(783.7246145921611, -806.7069383918075),
(783.4435340979098, -807.1203425685934),
(783.1624536036586, -807.5337467453793),
(782.8813731094074, -807.9471509221652),
(782.6002926151561, -808.3605550989511),
(782.3212448325372, -808.7753291370277),
(782.0421970499183, -809.1901031751044),
(781.7631492672994, -809.604877213181),
(781.4841014846804, -810.0196512512576),
(781.2050537020615, -810.4344252893343),
(780.9262295961197, -810.8493491753075),
(780.6474054901779, -811.2642730612806),
(780.3685813842361, -811.6791969472538),
(780.0897572782943, -812.094120833227),
(779.8109331723525, -812.5090447192001),
(779.6452159213474, -812.9807145225587),
(779.4794986703422, -813.4523843259174),
(779.313781419337, -813.924054129276),
(779.1480641683319, -814.3957239326346),
(778.9823469173267, -814.8673937359932),
(778.8187482339995, -815.3398031355259),
(778.6551495506723, -815.8122125350586),
(778.491550867345, -816.2846219345913),
(778.3279521840178, -816.757031334124),
(778.1643535006906, -817.2294407336567),
(778.0007548173634, -817.7018501331894),
(777.8626342874486, -818.1006885301322),
(777.8626342874486, -818.1006885301322),
(777.5394965681337, -818.482205854694),
(777.2163588488188, -818.8637231792559),
(776.8932211295039, -819.2452405038177),
(776.570083410189, -819.6267578283796),
(776.2469456908741, -820.0082751529415),
(775.9238079715592, -820.3897924775033),
(775.6014023824362, -820.7719391330218),
(775.2789967933131, -821.1540857885402),
(774.9565912041901, -821.5362324440587),
(774.6343617893039, -821.9185298917678),
(774.3121323744176, -822.3008273394769),
(773.9899029595314, -822.683124787186),
(773.6677159281375, -823.0654584748073),
(773.3455288967435, -823.4477921624286),
(773.0233418653496, -823.83012585005),
(772.701165036772, -824.2124682594186),
(772.3789882081943, -824.5948106687873),
(772.0568113796166, -824.977153078156),
(771.7346372380171, -825.3594977815839),
(771.4124630964175, -825.7418424850117),
(771.0902889548179, -826.1241871884396),
(770.7681154612965, -826.5065324451693),
(770.4459419677751, -826.8888777018991),
(770.1237684742537, -827.2712229586289),
(769.8015942140565, -827.6535675643535),
(769.4794199538594, -828.0359121700781),
(769.1572456936623, -828.4182567758027),
(768.8350714334651, -828.8006013815273),
(768.5220924435416, -829.1720333774574),
(768.5220924435416, -829.1720333774574),
(768.1995509654325, -829.5540704666463),
(767.8770094873234, -829.9361075558352),
(767.5544680092144, -830.3181446450241),
(767.2319265311053, -830.700181734213),
(766.9093850529962, -831.0822188234018),
(766.5868434843262, -831.4642558361211),
(766.2643019156562, -831.8462928488403),
(765.9417603469863, -832.2283298615596),
(765.6192187783163, -832.6103668742788),
(765.2966772096463, -832.9924038869981),
(764.9741356409763, -833.3744408997173),
(764.6515940635768, -833.7564779050654),
(764.3290524861773, -834.1385149104134),
(764.0065109087777, -834.5205519157614),
(763.6839693313782, -834.9025889211094),
(763.3614277539787, -835.2846259264575),
(763.0388861766521, -835.6666629318671),
(762.7163445993256, -836.0486999372768),
(762.393803021999, -836.4307369426864),
(762.0712614446725, -836.812773948096),
(761.7487198673459, -837.1948109535057),
(761.4261782900194, -837.5768479589153),
(761.1036367125092, -837.95888496417),
(760.7810951349991, -838.3409219694247),
(760.4585535574889, -838.7229589746794),
(760.1360119799788, -839.1049959799341),
(759.8134704024686, -839.4870329851888),
(759.4909652565444, -839.8690980593825),
(759.1684601106202, -840.2511631335763),
(758.845954964696, -840.63322820777),
(758.5234498187718, -841.0152932819637),
(758.2009446728476, -841.3973583561575),
(757.8784395269234, -841.7794234303512),
(757.5559369562973, -842.1614904353679),
(757.2334343856711, -842.5435574403846),
(756.9104635597016, -842.9252467079287),
(756.5874927337321, -843.3069359754729),
(756.2645219077626, -843.6886252430171),
(755.9415510817931, -844.0703145105613),
(755.6185802558236, -844.4520037781054),
(755.2956094298542, -844.8336930456496),
(754.9728584217585, -845.2155684271963),
(754.6501074136628, -845.597443808743),
(754.3273564055671, -845.9793191902897),
(754.0046555072686, -846.3612369672127),
(753.68195460897, -846.7431547441356),
(753.3592537106715, -847.1250725210585),
(753.036606184145, -847.5070362795983),
(752.7139586576184, -847.8890000381381),
(752.3913111310918, -848.2709637966778),
(752.0686759571797, -848.6529381787282),
(751.7460407832676, -849.0349125607785),
(751.4234056093555, -849.4168869428288),
(751.1007733708057, -849.7988638471846),
(750.7781411322558, -850.1808407515405),
(750.4555088937059, -850.5628176558963),
(750.1328773356673, -850.9447951449469),
(749.8102457776288, -851.3267726339974),
(749.4876142195902, -851.7087501230479),
(749.1649830035846, -852.0907279023796),
(748.9427798859542, -852.353804285638),
(748.9427798859542, -852.353804285638),
(748.6201483383577, -852.7357817865122),
(748.2975167907612, -853.1177592873864),
(747.9748852431646, -853.4997367882606),
(747.6522536955681, -853.8817142891348),
(747.3296221479716, -854.263691790009),
(747.0068791149803, -854.6455737795832),
(746.684136081989, -855.0274557691573),
(746.3613930489977, -855.4093377587315),
(746.0386500160064, -855.7912197483056),
(745.7159069830151, -856.1731017378797),
(745.3931639500238, -856.5549837274539),
(745.0695682932601, -856.9361365058529),
(744.7459726364964, -857.317289284252),
(744.4223769797327, -857.698442062651),
(744.098781322969, -858.07959484105),
(743.7751856662053, -858.4607476194491),
(743.4515900094416, -858.8419003978481),
(743.12824218842, -859.2232636088588),
(742.8048943673984, -859.6046268198695),
(742.4815465463769, -859.9859900308802),
(742.1582588372933, -860.3674042398427),
(741.8349711282096, -860.7488184488052),
(741.511683419126, -861.1302326577677),
(741.1888744517979, -861.5120536923974),
(740.8660654844698, -861.8938747270272),
(740.5432565171417, -862.275695761657),
(740.2204475498136, -862.6575167962867),
(739.8976385824855, -863.0393378309165),
(739.5748296151573, -863.4211588655462),
(739.2520871098131, -863.8030362864823),
(738.929344604469, -864.1849137074184),
(738.6066020991248, -864.5667911283546),
(738.2838595937806, -864.9486685492907),
(737.9611170884364, -865.3305459702268),
(737.6383745830922, -865.7124233911629),
(737.3159027741991, -866.0945283182275),
(736.9934309653061, -866.4766332452921),
(736.670959156413, -866.8587381723567),
(736.34848734752, -867.2408430994212),
(736.0260155386269, -867.6229480264858),
(735.7035437297338, -868.0050529535504),
(735.3817823393674, -868.3877518663614),
(735.060020949001, -868.7704507791725),
(734.7382595586346, -869.1531496919836),
(734.4164981682682, -869.5358486047946),
(734.0947367779017, -869.9185475176057),
(733.7729753875353, -870.3012464304168),
(733.4512860913993, -870.6840054522671),
(733.1295967952633, -871.0667644741175),
(732.8079074991273, -871.4495234959678),
(732.4862182029913, -871.8322825178182),
(732.1645289068553, -872.2150415396685),
(731.842841198173, -872.5978018847177),
(731.5211534894908, -872.9805622297669),
(731.1994657808085, -873.363322574816),
(730.8777780721263, -873.7460829198652),
(730.556090363444, -874.1288432649144),
(730.2344026547618, -874.5116036099636),
(729.9127151365725, -874.8943641137948),
(729.5910276183832, -875.2771246176261),
(729.269340100194, -875.6598851214574),
(728.9476525820047, -876.0426456252886),
(728.6259650638154, -876.4254061291199),
(728.3042775531196, -876.8081666391956),
(727.9825900424238, -877.1909271492714),
(727.660902531728, -877.5736876593471),
(727.3392150210321, -877.9564481694229),
(727.0175275103363, -878.3392086794986),
(726.6958399996405, -878.7219691895743),
(726.3741524901037, -879.1047297006169),
(726.0524649805669, -879.4874902116594),
(725.7307774710301, -879.8702507227019),
(725.4090899614934, -880.2530112337445),
(725.0874024519566, -880.635771744787),
(724.7657149691881, -881.0185322783187),
(724.4440274864197, -881.4012928118505),
(724.1223400036513, -881.7840533453822),
(723.8006525208829, -882.1668138789139),
(723.4789650381144, -882.5495744124456),
(723.157277555346, -882.9323349459773),
(722.9967126573902, -883.1233834302984),
(720.8996367629152, -881.3800128926523),
(720.5758683454179, -881.761027235945),
(720.2520999279207, -882.1420415792377),
(719.9283315104234, -882.5230559225304),
(719.6045630929261, -882.9040702658231),
(719.2807946754289, -883.2850846091158),
(718.957960746425, -883.6668801950972),
(718.6351268174211, -884.0486757810786),
(718.3122928884172, -884.43047136706),
(717.9894589594134, -884.8122669530414),
(717.6666250304095, -885.1940625390229),
(717.3437911014056, -885.5758581250043),
(717.021082840761, -885.9577578508338),
(716.6983745801164, -886.3396575766633),
(716.3756663194717, -886.7215573024928),
(716.0529580588271, -887.1034570283223),
(715.7302497981825, -887.4853567541518),
(715.4075415375379, -887.8672564799813),
(715.0848487547906, -888.2491690166162),
(714.7621559720434, -888.6310815532511),
(714.4394631892961, -889.012994089886),
(714.1167704065489, -889.3949066265209),
(713.7940807789874, -889.7768029522538),
(713.471391151426, -890.1586992779867),
(713.1487015238646, -890.5405956037196),
(712.8260118963032, -890.9224919294525),
(712.5033222687417, -891.3043882551854),
(712.1806326411803, -891.6862845809183),
(711.8577777133089, -892.0680367273658),
(711.5349227854375, -892.4497888738133),
(711.2120678575661, -892.8315410202608),
(710.8891781215824, -893.2132627553998),
(710.5662883855987, -893.5949844905388),
(710.243398649615, -893.9767062256777),
(709.9205009358171, -894.3584209875812),
(709.5976032220193, -894.7401357494847),
(709.2747055082215, -895.1218505113882),
(708.9518077944236, -895.5035652732917),
(708.6289100806258, -895.8852800351951),
(708.3052821284122, -896.2663867697934),
(707.9816541761985, -896.6474935043916),
(707.6580262239848, -897.0286002389898),
(707.3342608679683, -897.4095921134187),
(707.0104955119517, -897.7905839878476),
(706.6867301559352, -898.1715758622765),
(706.3630502683872, -898.5526429304941),
(706.0393703808392, -898.9337099987117),
(705.7156904932912, -899.3147770669293),
(705.3920267579731, -899.6958583274399),
(705.068363022655, -900.0769395879504),
(704.744699287337, -900.4580208484609),
(704.4210567819424, -900.8391205896671),
(704.0974142765479, -901.2202203308733),
(703.7737717711533, -901.6013200720795),
(703.4501292657587, -901.9824198132857),
(703.1263372202725, -902.3633927126463),
(702.8025451747862, -902.7443656120068),
(702.4787531293, -903.1253385113674),
(702.1549610838138, -903.506311410728),
(701.8602155643748, -903.8531082412228),
(701.8602155643748, -903.8531082412228),
(701.5220619779092, -904.2213888517983),
(701.1839083914435, -904.5896694623739),
(700.8457548049779, -904.9579500729494),
(700.5076012185123, -905.326230683525),
(700.1694475998821, -905.6945112645562),
(699.831293981252, -906.0627918455875),
(699.4931403626218, -906.4310724266188),
(699.1549867439917, -906.7993530076501),
(698.8168331253615, -907.1676335886814),
(698.4836624903062, -907.5404325657317),
(698.1504918552508, -907.9132315427821),
(697.8173212201955, -908.2860305198325),
(697.4841505851401, -908.6588294968828),
(697.1509799500848, -909.0316284739332),
(696.8184078445865, -909.4049619965372),
(696.4858357390883, -909.7782955191411),
(696.1532636335901, -910.1516290417451),
(695.8206915280919, -910.524962564349),
(695.4881194225936, -910.898296086953),
(695.1555473170954, -911.271629609557),
(694.8279978563631, -911.6493814509445),
(694.5004483956309, -912.027133292332),
(694.1728989348986, -912.4048851337195),
(693.8454218979832, -912.7826998157423),
(693.5179448610678, -913.160514497765),
(693.1904678241524, -913.5383291797878),
(692.8629928898513, -913.9161456858545),
(692.5355179555502, -914.2939621919213),
(692.2080430212491, -914.6717786979881),
(691.8805681710452, -915.0495952770099),
(691.5530933208413, -915.4274118560317),
(691.2256184706374, -915.8052284350534),
(690.9023007608248, -916.186614820261),
(690.5789830510122, -916.5680012054685),
(690.2556653411996, -916.949387590676),
(689.932347631387, -917.3307739758835),
(689.6090299215743, -917.712160361091),
(689.2857122117617, -918.0935467462986),
(688.9627102670229, -918.4752011872291),
(688.639708322284, -918.8568556281597),
(688.3167063775452, -919.2385100690902),
(687.9937044328063, -919.6201645100208),
(687.6707024880675, -920.0018189509514),
(687.3477005433286, -920.3834733918819),
(687.0247225429173, -920.7651481403756),
(686.7017445425059, -921.1468228888692),
(686.3787665420946, -921.5284976373629),
(686.0557918157235, -921.9101751622524),
(685.7328170893525, -922.2918526871418),
(685.4098423629814, -922.6735302120313),
(685.119050851732, -923.0171750090085),
(685.119050851732, -923.0171750090085),
(684.7889534725833, -923.3927067130073),
(684.4588560934346, -923.7682384170062),
(684.1287587142859, -924.143770121005),
(683.7986613351372, -924.5193018250038),
(683.4685639559885, -924.8948335290027),
(683.1384665908574, -925.2703652453151),
(682.8083692257263, -925.6458969616276),
(682.4782718605952, -926.0214286779401),
(682.1481744954641, -926.3969603942526),
(681.818077130333, -926.772492110565),
(681.4879797652019, -927.1480238268775),
(681.1578824015695, -927.5235555445064),
(680.8277850379371, -927.8990872621353),
(680.4976876743048, -928.2746189797641),
(680.1675903106724, -928.650150697393),
(679.83749294704, -929.0256824150218),
(679.5073955834076, -929.4012141326507),
(679.1772982198222, -929.7767458503207),
(678.8472008562368, -930.1522775679907),
(678.5171034926514, -930.5278092856607),
(678.1870061290659, -930.9033410033308),
(677.8569087654805, -931.2788727210008),
(677.5268114018951, -931.6544044386708),
(677.1544856191697, -931.988114449169),
(676.7821598364443, -932.3218244596671),
(676.4098340537189, -932.6555344701653),
(676.0370317537049, -932.9887120696395),
(675.664229453691, -933.3218896691137),
(675.291427153677, -933.6550672685879),
(674.8407879184292, -933.871617086374),
(674.3901486831815, -934.0881669041602),
(673.9395094479337, -934.3047167219463),
(673.4802056800484, -934.5022168293772),
(673.020901912163, -934.699716936808),
(672.5615981442777, -934.8972170442389),
(672.1022943763924, -935.0947171516698),
(671.6271391948964, -935.2503624716379),
